Inphase,Outphase,Mask
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00052.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00052.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00054.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00054.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00056.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00056.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00058.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00058.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00060.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00060.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00062.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00061.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00062.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00064.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00063.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00064.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00066.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00065.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00066.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00068.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00067.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00068.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00070.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00069.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00070.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00072.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00071.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00072.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00074.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00073.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00074.png
36/T1DUAL/DICOM_anon/InPhase/IMG-0013-00076.dcm,36/T1DUAL/DICOM_anon/OutPhase/IMG-0013-00075.dcm,generated_masks/pretrain_1case_fuseunet_r1/36/IMG-0013-00076.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00002.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00001.dcm,37/T1DUAL/Ground/IMG-0017-00002.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00004.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00003.dcm,37/T1DUAL/Ground/IMG-0017-00004.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00006.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00005.dcm,37/T1DUAL/Ground/IMG-0017-00006.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00008.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00007.dcm,37/T1DUAL/Ground/IMG-0017-00008.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00010.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00009.dcm,37/T1DUAL/Ground/IMG-0017-00010.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00012.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00011.dcm,37/T1DUAL/Ground/IMG-0017-00012.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00014.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00013.dcm,37/T1DUAL/Ground/IMG-0017-00014.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00016.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00015.dcm,37/T1DUAL/Ground/IMG-0017-00016.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00018.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00017.dcm,37/T1DUAL/Ground/IMG-0017-00018.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00020.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00019.dcm,37/T1DUAL/Ground/IMG-0017-00020.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00022.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00021.dcm,37/T1DUAL/Ground/IMG-0017-00022.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00024.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00023.dcm,37/T1DUAL/Ground/IMG-0017-00024.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00026.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00025.dcm,37/T1DUAL/Ground/IMG-0017-00026.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00028.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00027.dcm,37/T1DUAL/Ground/IMG-0017-00028.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00030.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00029.dcm,37/T1DUAL/Ground/IMG-0017-00030.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00032.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00031.dcm,37/T1DUAL/Ground/IMG-0017-00032.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00034.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00033.dcm,37/T1DUAL/Ground/IMG-0017-00034.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00036.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00035.dcm,37/T1DUAL/Ground/IMG-0017-00036.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00038.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00037.dcm,37/T1DUAL/Ground/IMG-0017-00038.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00040.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00039.dcm,37/T1DUAL/Ground/IMG-0017-00040.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00042.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00041.dcm,37/T1DUAL/Ground/IMG-0017-00042.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00044.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00043.dcm,37/T1DUAL/Ground/IMG-0017-00044.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00046.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00045.dcm,37/T1DUAL/Ground/IMG-0017-00046.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00048.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00047.dcm,37/T1DUAL/Ground/IMG-0017-00048.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00050.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00049.dcm,37/T1DUAL/Ground/IMG-0017-00050.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00052.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00051.dcm,37/T1DUAL/Ground/IMG-0017-00052.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00054.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00053.dcm,37/T1DUAL/Ground/IMG-0017-00054.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00056.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00055.dcm,37/T1DUAL/Ground/IMG-0017-00056.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00058.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00057.dcm,37/T1DUAL/Ground/IMG-0017-00058.png
37/T1DUAL/DICOM_anon/InPhase/IMG-0017-00060.dcm,37/T1DUAL/DICOM_anon/OutPhase/IMG-0017-00059.dcm,37/T1DUAL/Ground/IMG-0017-00060.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00002.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00002.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00004.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00004.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00006.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00006.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00008.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00008.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00010.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00010.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00012.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00012.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00014.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00014.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00016.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00016.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00018.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00018.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00020.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00020.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00022.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00022.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00024.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00024.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00026.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00026.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00028.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00028.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00030.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00030.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00032.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00032.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00034.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00034.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00036.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00036.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00038.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00038.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00040.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00040.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00042.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00042.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00044.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00044.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00046.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00046.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00048.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00048.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00050.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00050.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00052.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00052.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00054.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00053.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00054.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00056.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00055.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00056.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00058.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00057.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00058.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00060.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00059.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00060.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00062.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00061.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00062.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00064.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00063.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00064.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00066.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00065.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00066.png
38/T1DUAL/DICOM_anon/InPhase/IMG-0023-00068.dcm,38/T1DUAL/DICOM_anon/OutPhase/IMG-0023-00067.dcm,generated_masks/pretrain_1case_fuseunet_r1/38/IMG-0023-00068.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00002.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00002.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00004.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00004.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00006.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00006.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00008.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00008.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00010.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00010.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00012.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00012.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00014.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00014.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00016.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00016.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00018.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00018.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00020.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00020.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00022.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00022.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00024.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00024.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00026.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00026.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00028.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00028.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00030.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00030.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00032.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00032.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00034.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00034.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00036.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00036.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00038.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00038.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00040.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00040.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00042.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00042.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00044.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00044.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00046.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00046.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00048.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00048.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00050.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00050.png
4/T1DUAL/DICOM_anon/InPhase/IMG-0010-00052.dcm,4/T1DUAL/DICOM_anon/OutPhase/IMG-0010-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/4/IMG-0010-00052.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00002.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00002.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00004.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00003.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00004.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00006.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00005.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00006.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00008.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00007.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00008.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00010.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00009.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00010.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00012.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00011.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00012.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00014.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00013.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00014.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00016.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00015.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00016.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00018.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00017.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00018.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00020.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00019.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00020.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00022.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00021.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00022.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00024.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00023.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00024.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00026.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00025.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00026.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00028.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00027.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00028.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00030.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00029.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00030.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00032.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00031.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00032.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00034.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00033.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00034.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00036.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00035.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00036.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00038.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00037.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00038.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00040.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00039.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00040.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00042.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00041.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00042.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00044.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00043.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00044.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00046.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00045.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00046.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00048.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00047.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00048.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00050.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00049.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00050.png
6/T1DUAL/DICOM_anon/InPhase/IMG-0022-00052.dcm,6/T1DUAL/DICOM_anon/OutPhase/IMG-0022-00051.dcm,generated_masks/pretrain_1case_fuseunet_r1/6/IMG-0022-00052.png
7/T1DUAL/DICOM_anon/InPhase/IMG-0028-00002.dcm,7/T1DUAL/DICOM_anon/OutPhase/IMG-0028-00001.dcm,generated_masks/pretrain_1case_fuseunet_r1/7/IMG-0028-00002.png
